open,high,low,close,volume,timestamp,candle_return,high_low_range,body_ratio,return_7d,return_14d,return_30d,ma_20,ma_50,ma_200,distance_to_ma20,distance_to_ma50,trend_regime,return_1,volatility_14d,volatility_30d,drawdown,volume_change,relative_volume,rsi_14,macd,macd_signal,macd_histogram,sma_short,sma_long,sma_diff,label,target
602.7490234375,603.3809814453125,599.7109985351562,600.8259887695312,33977800,2016-09-25,-0.0031904401221616455,0.006108229302251448,0.5239900879773722,-0.014835907614117239,-0.009712907339320731,0.03653058091385053,608.9908996582031,592.9406604003906,547.0814093017578,-0.013407278981105383,0.013298680451119654,1,-0.0029852914009023124,0.00654679454451278,0.011788610806078462,-0.21594711031852165,-0.04066478700798757,0.5484342968971853,41.50645959826102,1.137551572065263,2.770130606018276,-1.632579033953013,604.0109985351562,594.9998341878255,9.011164347330691,BUY,1
600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,59153800,2016-09-26,0.012043839147825872,0.012818182210575058,0.9284086548625636,-0.0019433806789008745,-0.0003287356831646049,0.06684131483232192,608.8712524414062,593.2477209472656,548.0359693908691,-0.0013602590907832006,0.024939512307381895,1,0.012011865582587822,0.0073462571485622555,0.011437952715387629,-0.20652917239802826,0.42560241269369004,0.9699662640677067,49.75243858572607,1.402881328254466,2.496680750465514,-1.093799422211048,604.1179992675782,594.2166351318359,9.901364135742256,BUY,1
608.02197265625,608.2479858398438,604.1099853515625,606.166015625,49422400,2016-09-27,-0.0030524505934249845,0.00682651349897054,0.44851542103622066,-0.0035277884579109076,-0.005047283532387148,0.056200304286707636,608.4523529052734,593.5499609375,548.9583494567871,-0.003757627477905995,0.02125525316785995,1,-0.0030869758688286675,0.007373723415553357,0.011441574293670669,-0.20897859769545502,-0.19690261905532713,0.8277776772835471,46.27389783375612,1.4450401919430078,2.286352638761013,-0.8413124468180051,604.1361999511719,593.3695353190104,10.76666463216145,BUY,1
606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,48722600,2016-09-28,-0.0024989214900100025,0.0032792133602156832,0.763958140966066,0.012692042848050367,-0.009752987547682723,0.05333680481394709,607.3729553222656,593.8885009765625,549.9238696289062,-0.004354701596998585,0.018251786908423915,1,-0.0023722680654858497,0.0073487805996365905,0.011464911889269168,-0.21085511250725797,-0.014362944506245562,0.84287281119065,42.78203419367341,1.3468916303233982,2.09846043707349,-0.7515688067500919,603.6216003417969,592.5308858235677,11.09071451822922,BUY,1
605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,55658600,2016-09-29,0.0011140331966356864,0.003262299829680016,0.3411070612217956,0.01575557849712772,-0.002408011236447516,0.04881360424840531,606.5145538330078,594.1603002929687,550.8820095825196,-0.0013545605192047325,0.019410069749539346,1,0.0015957021614345646,0.007217916518757749,0.011438497929543668,-0.20959587230460075,0.12461686064687218,0.9703243433409774,48.11077600620855,1.3316227471385673,1.9450928990865057,-0.6134701519479384,603.2682006835937,592.2144185384115,11.053782145182254,BUY,1
605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,56122400,2016-09-30,0.0066367158116633004,0.009172766328545096,0.7187537512957737,0.011434182754354705,0.0045503882189472655,0.05953895478755822,605.8258544921875,594.5726000976563,551.8484945678711,0.006452565255161718,0.025501318512517787,1,0.006673334895926697,0.007443694665842552,0.01143098990992437,-0.20432124085736658,0.008264079939560675,0.9690293372654581,53.24523885336615,1.6269228821403203,1.8814588956972687,-0.2545360135569483,603.410498046875,592.2721354166666,11.138362630208348,BUY,1
609.9290161132812,615.2369995117188,609.9290161132812,613.9829711914062,56357000,2016-10-01,0.00664660144217842,0.008645163868531399,0.7637467516039312,0.018847494198558357,0.013199956246911615,0.07282854404128059,606.1890533447265,595.1010791015625,552.8342594909668,0.012857239509152747,0.03172888229063562,1,0.006966938000768419,0.007620299825398315,0.011375533689047502,-0.19877779627389147,0.0041627481945454865,0.9877937182019445,58.730004356508985,2.178613620352735,1.9408898406283621,0.23772377972437275,605.093896484375,593.3807678222656,11.713128662109398,BUY,1
613.947998046875,614.0050048828125,609.6820068359375,610.8920288085938,39249800,2016-10-02,-0.004977570165556475,0.007076533729382632,0.7069096967299432,0.016753669493687173,0.0016692059867640108,0.06142966009791717,606.3215057373047,595.6071594238281,553.8036647033691,0.0075381180249101,0.0256626689973837,1,-0.005034247736243724,0.007604393582799194,0.011437610765494733,-0.2028113473392278,-0.43585445021375907,0.7087963545787489,51.13076586184033,2.339451545732345,2.020602181649159,0.318849364083186,606.5533020019532,594.1230519612631,12.430250040690112,BUY,1
610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,46798300,2016-10-03,0.0019067741581003186,0.0034518251579116034,0.5513446373376171,0.006726441419380613,0.004769988704187433,0.023271049539822286,606.4661041259766,596.4403588867187,554.7612246704101,0.009344119054533367,0.026310487687387477,1,0.002031401194242388,0.007611545390930702,0.009006678023164351,-0.2011919373581762,0.1612985941797031,0.8768789204586803,53.185857288153734,2.537798251170898,2.124041395553507,0.41375685561739095,607.4824035644531,594.6871185302734,12.795285034179642,BUY,1
612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,49801600,2016-10-04,-0.003019387985073585,0.004219920376747097,0.7176752233991855,0.006661481777436862,0.003110193020998908,0.0025795591373685145,606.4421020507813,597.299638671875,555.7645045471191,0.00620319306440768,0.02160446781619683,1,-0.003151302293994518,0.007655336732924626,0.008464875141858725,-0.20370922303844063,0.06030529139626036,0.931474052151235,52.02905267236933,2.5103956865527834,2.2013122537533625,0.30908343279942097,608.2403015136719,595.273134358724,12.967167154947902,BUY,1
610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,68077504,2016-10-05,0.0037576221677302992,0.0068521570682923815,0.5463323832236497,0.012870180696868738,0.025725572429786014,0.009761056414577363,606.7098999023438,598.0010778808594,556.7748394775391,0.009561548982001093,0.0242640172132874,1,0.003780714176687905,0.0055009276616709395,0.008464048126846558,-0.20069867520921625,0.2684573159438983,1.2631269735922936,70.33843657526299,2.644352676268113,2.2899203382563127,0.3544323380118004,609.4088012695313,595.6853505452474,13.723450724283907,BUY,1
612.469970703125,613.8189697265625,611.468994140625,613.02099609375,56812100,2016-10-06,0.0008996773996811866,0.0038334340926523755,0.23448132564532123,0.012098543341911405,0.028044741388363548,0.004234714339006906,607.0122985839844,598.797177734375,557.7711694335937,0.009898806867311387,0.023753983632976594,1,0.0008326540699006291,0.005430807118211031,0.008389231481966042,-0.2000331337080522,-0.19829233561160386,1.062137813129546,72.34209110034737,2.759854200211521,2.383907110647354,0.3759470895641668,609.9065979003906,596.0242004394531,13.882397460937455,BUY,1
612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,64071400,2016-10-07,0.00736686543517271,0.009870031480845937,0.7409289042535985,0.01211343699405143,0.023686127000779544,0.004193296664540824,607.5691467285156,599.6532373046875,558.7902392578125,0.015721379208612028,0.02912972579538409,1,0.0066881487127896655,0.004988210140207682,0.00838811619434381,-0.19468283634098726,0.11330016200676121,1.1684398650496945,70.40969976985903,3.145959096763818,2.536317507870647,0.609641588893171,611.0020935058594,596.4586496988933,14.543443806966138,BUY,1
617.3410034179688,619.8489990234375,617.3410034179688,619.1079711914062,42345900,2016-10-08,0.0028622232504475005,0.004050982578438433,0.7045338395266227,0.008347137038760444,0.027351953854231503,-0.011508580419684722,608.0308441162109,600.5227966308594,559.7953341674805,0.018218034796073902,0.030948324801016884,1,0.003219789316688537,0.004967024161961244,0.007613404540504398,-0.19208988474089206,-0.5130484887557001,0.7767278250019604,72.42525247995854,3.5711186309316645,2.7432777324828503,0.8278408984488141,612.440087890625,596.9804321289063,15.45965576171875,BUY,1
619.1719970703125,619.197998046875,616.6069946289062,616.7520141601562,39243400,2016-10-09,-0.003908417889708664,0.004201045733911338,0.9339944877620008,0.009592505836082177,0.02650688500216325,-0.009807980534946026,608.407095336914,601.223896484375,560.7888893127441,0.013716011675736751,0.02582751245680861,1,-0.003805405746458379,0.005033974213580506,0.007579762287394538,-0.19516431053612093,-0.07905787979634792,0.7302364549756771,71.34406104192706,3.6755847292150747,2.9297391318292956,0.7458455973857792,613.5459899902344,597.3912485758464,16.154741414388013,BUY,1
616.822021484375,621.3179931640625,616.197021484375,618.9940185546875,67481104,2016-10-10,0.003521270309198129,0.008273055193077068,0.42413768444128924,0.011208386083537913,0.018010220055315163,-0.007241200712128526,608.941195678711,601.9776171875,561.8018893432617,0.016508692378369754,0.0282674984606402,1,0.003635179688199708,0.004159159157229099,0.007610334282586315,-0.1922385881854436,0.4184534977376778,1.2618199678112525,66.9347851119698,3.8943937353629963,3.1226700525360362,0.77172368282696,614.4718933105469,597.8891489664713,16.582744344075536,BUY,1
619.2379760742188,642.0800170898438,618.5,641.072021484375,103590000,2016-10-11,0.03525953874563296,0.03678216534118151,0.9259554531688428,0.050586431799209075,0.05758489417026191,0.05662098545704608,611.1373474121094,603.0639978027343,562.921364440918,0.04898190922061195,0.06302485941810981,1,0.03566755456092818,0.009925641440744376,0.008555753113853792,-0.16342771395733557,0.34857511342793707,1.900041026139249,83.22241766719259,5.7826529484127605,3.654666631711381,2.1279863167013793,617.1807983398437,598.7810323079427,18.39976603190098,BUY,1
640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,92370200,2016-10-12,-0.0073009315211480345,0.008443910174924232,0.8709977958050507,0.03866221309008733,0.0520299834555662,0.04595044500234957,613.1320495605469,604.1195385742187,564.0125994873047,0.03761011523952054,0.05308962213511238,1,-0.007612256843642973,0.010279034739751475,0.008727606716524861,-0.16979591706696595,-0.12146558089080678,1.6558511515043983,78.104977821587,6.806870997063243,4.285107504781754,2.5217634922814884,619.7107971191406,599.6244323730468,20.08636474609375,BUY,1
636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,61620700,2016-10-13,0.0011885939507419643,0.0059737746261850026,0.19873245086236252,0.03876704843695622,0.05133461659462002,0.04521196316698228,614.8292510986328,605.2516186523437,565.0627044677734,0.03571196328788906,0.052101293277097484,1,0.0009336711639325035,0.01029086573601045,0.008728266138064664,-0.1690207794545523,-0.4990125071607431,1.0942767606594976,77.95890365849642,7.579134003696026,4.943912804564609,2.6352211991314176,622.1760986328125,600.729648844401,21.446449788411428,BUY,1
637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,58144600,2016-10-14,0.00529034979221,0.006678832815968581,0.7879384650510474,0.03768632101363778,0.05025626888282542,0.04862411444486181,616.7169006347656,606.5039587402343,566.1434394836426,0.03836620994744441,0.05585129576529294,1,0.005640795997202019,0.01027106128877864,0.008759735457552065,-0.1643333951935415,-0.05978371164304166,1.0120718328812606,77.77906882810623,8.384351183930676,5.6320004804378225,2.752350703492853,625.1934997558594,601.9486155192058,23.24488423665366,BUY,1
640.3109741210938,642.1019897460938,637.3900146484375,638.64599609375,39035400,2016-10-15,-0.0026002647067374395,0.007378070365236512,0.35335034520270736,0.031558348158149174,0.040168907053702574,0.05186643489282061,618.6079010009765,607.6838586425781,567.2540895080566,0.032392239187940465,0.05095106116580736,1,-0.002704644216381835,0.01034900287322572,0.00868787997165436,-0.1665935760430547,-0.4895351398986561,0.6764771994669536,73.42663505075745,8.781506369741123,6.261901658298483,2.51960471144264,627.8070007324219,602.9687316894531,24.838269042968818,BUY,1
639.0830078125,642.8980102539062,638.9010009765625,641.6309814453125,40298100,2016-10-16,0.003986921263223521,0.006229451807860408,0.6374700322199758,0.04033868834467369,0.050318143284121986,0.057099669510608964,620.2872985839844,609.1175378417969,568.3881643676758,0.03440935016733744,0.053377946920911204,1,0.004673927919097709,0.010101216714909447,0.008695400840755247,-0.16269829449016704,0.031333983488055266,0.7099591210928733,79.25685983136961,9.230712183024934,6.855663763243774,2.3750484197811605,630.6679992675781,604.1089813232422,26.559017944335892,BUY,1
641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,58063600,2016-10-17,-0.004089944544962287,0.005733758139621933,0.7162389461586468,0.03263193828033817,0.04420607572677615,0.0548017503652638,621.9386474609375,610.4231579589843,569.5004843139649,0.027742842117250206,0.047130969443022364,1,-0.0037996735690011274,0.01028756117882368,0.008734619730844419,-0.16587976764987233,0.3059662163558581,1.0152183190595716,75.1814983568307,9.28297736264301,7.341126483123622,1.9418508795193876,632.8752014160157,605.1902313232422,27.684970092773483,BUY,1
639.4110107421875,640.7360229492188,635.9959716796875,637.9600219726562,65546700,2016-10-18,-0.002269258341120893,0.00743001302005475,0.306112463141023,-0.004854368007689791,0.04548649863537002,0.046052131187441114,623.6002471923828,611.7002185058594,570.6004844665528,0.023027211494743717,0.04292920399953273,1,-0.0019289497923044019,0.010235087091068892,0.008715884936694902,-0.16748874369882094,0.11416440492046129,1.1294452421204848,76.16822053453362,9.119780273141714,7.6968572411272405,1.4229230320144737,634.7604064941406,606.2290649414062,28.531341552734375,BUY,1
638.1339721679688,638.8740234375,628.0130004882812,630.52001953125,69381696,2016-10-19,-0.011931589554543596,0.0172255005595115,0.7010345777112764,-0.00891554266998107,0.02940197580958559,0.03495089702777365,624.8415985107422,612.7605590820312,571.6487196350098,0.009087776860634512,0.028982708149205852,1,-0.011662176602227792,0.010976490853086251,0.009033999715005757,-0.17719763699314783,0.05527388664583812,1.1815568182649545,65.48049015431172,8.294485717401585,7.81638293638211,0.47810278101947556,636.13720703125,607.0427815755208,29.09442545572915,BUY,1
630.6630249023438,631.9169921875,628.2579956054688,630.8569946289062,56957300,2016-10-20,0.0003075647674009993,0.005800041234675712,0.05301172663429134,-0.009310845422578984,0.029095249018890934,0.03706154485829849,625.8976989746094,613.8682592773438,572.6984846496582,0.00792349238928585,0.027674888047741496,1,0.0005344399657709609,0.010979484921445466,0.009020757270873286,-0.1767578985264261,-0.21813526975471098,0.9692826935039913,65.37749520875717,7.580244569356637,7.769155262977016,-0.18891069362037882,637.3235046386719,607.868598429362,29.45490620930991,BUY,1
630.8250122070312,634.093994140625,630.6939697265625,632.8280029296875,55951000,2016-10-21,0.003175192301980071,0.005372746462422699,0.589110688256029,-0.011789892692046888,0.025452110640882042,0.05974893519203239,626.8399505615234,615.078759765625,573.755404663086,0.009552761215681856,0.02885686244608052,1,0.0031243345442188986,0.010906138168465375,0.008228795938647818,-0.17418581479053685,-0.01798538006469947,0.9524868196480583,64.0580581018038,7.091500804205793,7.633624371222772,-0.5421235670169784,636.4991027832032,608.6365152994791,27.86258748372404,BUY,1
633.135986328125,658.197021484375,632.8499755859375,657.2940063476562,78556496,2016-10-22,0.03815613160710671,0.038562721786072285,0.9530901595526563,0.029199290949862622,0.06167912049777868,0.10229119569741107,629.1600494384766,616.7139001464843,574.9217247009277,0.04471669320753775,0.06580053764238672,1,0.0386613792447601,0.014701296408752647,0.010578053976307185,-0.14225869939045133,0.28776100196729754,1.294019414945685,74.37078621923268,8.579471052267877,7.822793707431794,0.7566773448360831,638.6093017578125,609.867832438151,28.74146931966152,BUY,1
657.6209716796875,661.1290283203125,653.885986328125,657.0709838867188,54474600,2016-10-23,-0.0008363294612761176,0.011023226058991862,0.07593326030166643,0.02406367972853607,0.06537306535020515,0.08995558655023816,631.406948852539,617.8910803222657,576.0900146484375,0.04064579124575545,0.06340907776823455,1,-0.0003393039625855243,0.014581493633731292,0.010496552972950407,-0.14254973441262142,-0.4420756829788562,0.8916935131541923,76.45222001537672,9.629696992728668,8.18417436449117,1.445522628237498,640.6377990722656,611.1493153889974,29.488483683268214,BUY,1
657.1610107421875,657.2520141601562,652.594970703125,653.760986328125,62218200,2016-10-24,-0.005173807268667027,0.0071234649274312355,0.730082174545393,0.022791227876184372,0.05616688809791115,0.08485540149865178,633.5847991943359,618.7936206054687,577.2450946044922,0.03184449368015934,0.0565089305355828,1,-0.005037503770162544,0.014809464661877794,0.01058146925265905,-0.14686914335824464,0.12445875965553488,1.0082026186155042,72.49446742772115,10.078738058299109,8.563087103252759,1.5156509550463504,641.9760986328125,612.415982055664,29.560116577148506,BUY,1
654.0020141601562,664.4240112304688,653.697998046875,657.5880126953125,90378800,2016-10-25,0.0054831613015156365,0.016311144632381782,0.3343272541041598,0.030766803634440842,0.0257630822394892,0.09447331671192805,635.8386505126953,619.8135803222656,578.4312896728516,0.03420578815880421,0.060944828529582135,1,0.005853861651613945,0.011730702252974295,0.010538614024486708,-0.141875033352741,0.311584132562061,1.4385329043734032,63.98997429465399,10.620983297843168,8.97466634217084,1.6463169556723276,643.8703002929688,613.7149322509765,30.155368041992233,BUY,1
657.677978515625,679.72802734375,657.677978515625,678.3040161132812,88877104,2016-10-26,0.03136191004024353,0.032507619451338315,0.9354191348250737,0.07578505852606465,0.06619385093304753,0.11555265480627375,639.1028015136719,621.1709411621093,579.7257546997071,0.0613378857153557,0.09197641287643814,1,0.031503012551975074,0.01377555180458564,0.011651204741811314,-0.11484151175728918,-0.01689632011412073,1.3794299158711236,78.12568534556907,12.577341142248656,9.695201302186405,2.8821398400622513,647.5376037597656,615.5208821614583,32.0167215983073,BUY,1
678.2139892578125,688.593994140625,678.0399780273438,688.31298828125,96105296,2016-10-27,0.014890579055275905,0.015333164262431144,0.9568868300975862,0.09107609829410146,0.08091725739861455,0.13551893464623,642.66240234375,622.6463208007813,581.0594996643066,0.07103354073774196,0.10546383281606027,1,0.01475587926682298,0.01398056180046068,0.01174697357221587,-0.1017802199727762,0.07521117254557959,1.4554349669362934,80.56931141215475,14.76520514038441,10.709202069826006,4.056003070558404,652.4496032714844,617.4275655110677,35.022037760416765,BUY,1
688.0,690.4439697265625,684.1619873046875,689.6510009765625,81145504,2016-10-28,0.0023997107217478197,0.00910892960784449,0.26281528117830333,0.08979216751441466,0.07694363480278654,0.14043168133918682,646.1895538330078,623.9130212402343,582.3953396606445,0.06725804663005457,0.10536401308895907,1,0.0019439015652655822,0.014015872580629194,0.01168858535925615,-0.10003416913642882,-0.18435762010918066,1.193807978845404,80.03537473481971,16.41781520988468,11.850924697837742,4.566890512046937,657.618701171875,619.3532989501953,38.26540222167978,BUY,1
690.2890014648438,720.4019775390625,690.052001953125,714.47900390625,134760992,2016-10-29,0.035043296923568674,0.04247847091377909,0.7970353179662445,0.08700063747173048,0.11874028534795378,0.17960585968462883,651.0759033203125,625.745380859375,583.8417846679688,0.09738204142189662,0.1418046792850655,1,0.03600082200204224,0.015975020956679117,0.013011393302183363,-0.06763465945158931,0.3978561392602393,1.8524390163035098,86.06940014004512,19.506078999925307,13.381955558255257,6.124123441670051,666.014599609375,621.6362325032552,44.378367106119754,BUY,1
714.1179809570312,714.1179809570312,696.4749755859375,701.864013671875,100665000,2016-10-30,-0.017159583726955023,0.025137355709110264,0.6945510148306377,0.06817076219101281,0.09387488130776345,0.15109683802577356,655.2194030761718,627.3124816894531,585.2324346923829,0.07118929991497898,0.11884273652844045,1,-0.01765620846155791,0.01740129122017008,0.013683160639275563,-0.08409669626664351,-0.3387075150250832,1.3528957339163616,76.24510659120888,20.69704338653196,14.844973123910599,5.8520702626213605,673.1153015136719,623.7427663167317,49.372535196940134,BUY,1
702.6400146484375,709.2890014648438,691.6820068359375,700.9719848632812,97064400,2016-10-31,-0.002373946473843851,0.025117971914869534,0.09473676912570136,0.072214462965003,0.09665154712257906,0.1416798474118537,658.2144012451172,629.1975415039062,586.615884552002,0.06495996370982043,0.11407298761501806,1,-0.0012709425062655821,0.017298214958826108,0.013720587014392827,-0.0852607567069873,-0.03709495963504642,1.3102507051747685,77.28633115712029,21.323112406845667,16.140600980497613,5.182511426348054,679.9296997070312,625.8872497558593,54.042449951171875,BUY,1
701.3369750976562,736.4520263671875,701.3369750976562,729.7930297851562,130527000,2016-11-01,0.04057401177734526,0.048116451975252175,0.8103663146916729,0.10980281832372651,0.14394790370804156,0.1946350506626382,662.8944519042968,631.6285424804687,588.1162846374511,0.10091889845914351,0.1554149008516708,1,0.04111582993933238,0.019341891386857935,0.015127880474365064,-0.047650493540918104,0.2563653496977637,1.7177176324828956,82.6127536789792,23.86973858568149,17.68642850153439,6.183310084147099,687.1796020507812,628.4581837972005,58.72141825358074,BUY,1
730.0659790039062,740.8289794921875,722.3489990234375,740.8289794921875,84865200,2016-11-02,0.014742503825429814,0.024945002126425163,0.5824140618806989,0.09217837708993337,0.17494917931859622,0.21024186706260428,668.0966003417968,634.2603015136718,589.6675695800782,0.10886506399401048,0.16802041326595363,1,0.015122026734456728,0.018352568483198033,0.01519648113435971,-0.03324903884369734,-0.5380509325377186,1.0999904817638986,88.19852303998445,26.47329937381255,19.44380267599002,7.02949669782253,695.5554016113281,630.8351338704427,64.72026774088533,BUY,1
742.3460083007812,745.7730102539062,678.156005859375,688.7000122070312,172808000,2016-11-03,-0.07226548737905235,0.09818063481347056,0.7933802535932516,0.000562278981176334,0.09168958745103617,0.12863900491138747,670.5127014160156,635.8206213378907,590.9740747070313,0.027124483626644103,0.08316715295875737,1,-0.07036572370709482,0.02860184614599856,0.020645113553501567,-0.10127516986998997,0.5089046803388731,2.084937497613683,64.74225553242923,24.053000044058763,20.365642149603772,3.6873578944549905,699.0493041992188,632.1695678710937,66.87973632812509,BUY,1
689.1240234375,706.9299926757812,685.56298828125,703.2349853515625,99907696,2016-11-04,0.020476665207046423,0.03038387571666307,0.6604089957351931,0.019696896482082504,0.11125769102493055,0.14811815795714756,673.7421508789063,637.7422204589843,592.3472946166992,0.043774661321371026,0.10269472961260555,1,0.021104941029334467,0.028833040657577403,0.02087256843527585,-0.08230763532849761,-0.7296765606525447,1.1626957605682573,66.8643522165284,23.042130904994224,20.900939900681863,2.141191004312361,703.6140014648438,633.780317179362,69.83368428548181,BUY,1
703.5250244140625,707.510009765625,697.739013671875,703.4180297851562,53752300,2016-11-05,-0.00015208361492949238,0.013890738764166079,0.01095022737494266,-0.015481174479054505,0.07017259094418704,0.14746156211194728,676.8315032958984,639.6711206054688,593.6868397521972,0.039280864380266074,0.09965575610064889,1,0.0002602891457430534,0.027482289015606818,0.02087660722435298,-0.08206876996684243,-0.8586682988448866,0.6206938378427369,62.50230790152689,22.002152863050924,21.12118249315568,0.8809703698952447,706.1254028320312,635.3300181070964,70.79538472493482,BUY,1
